appliance_name,local_time,current_power,distance_ultrasonic,distance_bluetooth,distance_ultrawideband,user_presence_detected
lamp,2025-03-10 06:17:17,10418,0,0,0,1
lamp,2025-03-10 06:17:29,10648,0,0,0,1
lamp,2025-03-10 06:17:41,10457,0,0,0,1
lamp,2025-03-10 06:17:51,10311,0,0,0,1
lamp,2025-03-10 06:18:02,10510,0,0,0,1
lamp,2025-03-10 06:18:12,10280,0,0,0,1
lamp,2025-03-10 06:18:23,10561,0,0,0,1
lamp,2025-03-10 06:18:35,10443,0,0,0,1
lamp,2025-03-10 06:18:45,9992,0,0,0,1
lamp,2025-03-10 06:18:56,10418,0,0,0,1
lamp,2025-03-10 06:19:07,10447,0,0,0,1
lamp,2025-03-10 06:19:18,10458,0,0,0,1
lamp,2025-03-10 06:19:30,10282,0,0,0,1
lamp,2025-03-10 06:19:41,10248,0,0,0,1
lamp,2025-03-10 06:19:52,10515,0,0,0,1
lamp,2025-03-10 06:20:03,10333,0,0,0,1
lamp,2025-03-10 06:20:13,10514,0,0,0,1
lamp,2025-03-10 06:20:24,10523,0,0,0,1
lamp,2025-03-10 06:20:35,10476,0,0,0,1
lamp,2025-03-10 06:20:45,10244,0,0,0,1
lamp,2025-03-10 06:20:57,10657,0,0,0,1
lamp,2025-03-10 06:21:08,10640,0,0,0,1
lamp,2025-03-10 06:21:18,10309,0,0,0,1
lamp,2025-03-10 06:21:29,9927,0,0,0,1
lamp,2025-03-10 06:21:39,10315,0,0,0,1
lamp,2025-03-10 06:21:51,10320,0,0,0,1
lamp,2025-03-10 06:22:02,10321,0,0,0,1
lamp,2025-03-10 06:22:14,10361,0,0,0,1
lamp,2025-03-10 06:22:24,10462,0,0,0,1
lamp,2025-03-10 06:22:35,10393,0,0,0,1
lamp,2025-03-10 06:22:46,10413,0,0,0,1
lamp,2025-03-10 06:22:56,10542,0,0,0,1
lamp,2025-03-10 06:23:07,10006,0,0,0,1
lamp,2025-03-10 06:23:19,10424,0,0,0,1
lamp,2025-03-10 06:23:30,10422,0,0,0,1
lamp,2025-03-10 06:23:41,10184,0,0,0,1
lamp,2025-03-10 06:23:51,10061,0,0,0,1
lamp,2025-03-10 06:24:02,10710,0,0,0,1
lamp,2025-03-10 06:24:13,10779,0,0,0,1
lamp,2025-03-10 06:24:24,10515,0,0,0,1
lamp,2025-03-10 06:24:35,10528,0,0,0,1
lamp,2025-03-10 06:24:46,10506,0,0,0,1
lamp,2025-03-10 06:24:57,10223,0,0,0,1
lamp,2025-03-10 06:25:08,10461,0,0,0,1
lamp,2025-03-10 06:25:19,10390,0,0,0,1
lamp,2025-03-10 06:25:30,10434,0,0,0,1
lamp,2025-03-10 06:25:42,10136,0,0,0,1
lamp,2025-03-10 06:25:54,10351,0,0,0,1
lamp,2025-03-10 06:26:04,10621,0,0,0,1
lamp,2025-03-10 06:26:14,10315,0,0,0,1
lamp,2025-03-10 06:26:25,10653,0,0,0,1
lamp,2025-03-10 06:26:35,10325,0,0,0,1
lamp,2025-03-10 06:26:46,10580,0,0,0,1
lamp,2025-03-10 06:26:57,10429,0,0,0,1
lamp,2025-03-10 06:27:07,10402,0,0,0,1
lamp,2025-03-10 06:27:19,10367,0,0,0,1
lamp,2025-03-10 06:27:30,10682,0,0,0,1
lamp,2025-03-10 06:27:41,10426,0,0,0,1
lamp,2025-03-10 06:27:52,10432,0,0,0,1
lamp,2025-03-10 06:28:03,10480,0,0,0,1
lamp,2025-03-10 06:28:13,10467,0,0,0,1
lamp,2025-03-10 06:28:25,10322,0,0,0,1
lamp,2025-03-10 06:28:35,10587,0,0,0,1
lamp,2025-03-10 06:28:46,10454,0,0,0,1
lamp,2025-03-10 06:28:58,10680,0,0,0,1
lamp,2025-03-10 06:29:10,10368,0,0,0,1
lamp,2025-03-10 06:29:20,10772,0,0,0,1
lamp,2025-03-10 06:29:31,10550,0,0,0,1
lamp,2025-03-10 06:29:42,10811,0,0,0,1
lamp,2025-03-10 06:29:53,10411,0,0,0,1
lamp,2025-03-10 06:30:04,10561,0,0,0,1
lamp,2025-03-10 06:30:15,10580,0,0,0,1
lamp,2025-03-10 06:30:26,10754,0,0,0,1
lamp,2025-03-10 06:30:38,10480,0,0,0,1
lamp,2025-03-10 06:30:48,10432,0,0,0,1
lamp,2025-03-10 06:30:58,10670,0,0,0,1
lamp,2025-03-10 06:31:10,10371,0,0,0,1
lamp,2025-03-10 06:31:21,10667,0,0,0,1
lamp,2025-03-10 06:31:32,10546,0,0,0,1
lamp,2025-03-10 06:31:44,10878,0,0,0,1
lamp,2025-03-10 06:31:55,10639,0,0,0,1
lamp,2025-03-10 06:32:06,10224,0,0,0,1
lamp,2025-03-10 06:32:16,10087,0,0,0,1
lamp,2025-03-10 06:32:27,10527,0,0,0,1
lamp,2025-03-10 06:32:38,10302,0,0,0,1
lamp,2025-03-10 06:32:49,10476,0,0,0,1
lamp,2025-03-10 06:33:01,10599,0,0,0,1
lamp,2025-03-10 06:33:12,10480,0,0,0,1
lamp,2025-03-10 06:33:23,10553,0,0,0,1
lamp,2025-03-10 06:33:33,10472,0,0,0,1
lamp,2025-03-10 06:33:44,10130,0,0,0,1
lamp,2025-03-10 06:33:54,10278,0,0,0,1
lamp,2025-03-10 06:34:06,10331,0,0,0,1
lamp,2025-03-10 06:34:18,10756,0,0,0,1
lamp,2025-03-10 06:34:28,10494,0,0,0,1
lamp,2025-03-10 06:34:38,10361,0,0,0,1
lamp,2025-03-10 06:34:49,10350,0,0,0,1
lamp,2025-03-10 06:35:00,10137,0,0,0,1
lamp,2025-03-10 06:35:11,10487,0,0,0,1
lamp,2025-03-10 06:35:22,10048,0,0,0,1
lamp,2025-03-10 06:35:33,10404,0,0,0,1
lamp,2025-03-10 06:35:44,10125,0,0,0,1
lamp,2025-03-10 06:35:55,10593,0,0,0,1
lamp,2025-03-10 06:36:05,10311,0,0,0,1
lamp,2025-03-10 06:36:16,10246,0,0,0,1
lamp,2025-03-10 06:36:27,10663,0,0,0,1
lamp,2025-03-10 06:36:38,10429,0,0,0,1
lamp,2025-03-10 06:36:50,10210,0,0,0,1
lamp,2025-03-10 06:37:03,10181,0,0,0,1
lamp,2025-03-10 06:37:15,10574,0,0,0,1
lamp,2025-03-10 06:37:25,10276,0,0,0,1
lamp,2025-03-10 06:37:38,10322,0,0,0,1
lamp,2025-03-10 06:37:49,10158,0,0,0,1
lamp,2025-03-10 06:37:59,10247,0,0,0,1
lamp,2025-03-10 06:38:09,10462,0,0,0,1
lamp,2025-03-10 06:38:23,10694,0,0,0,1
lamp,2025-03-10 06:38:34,10420,0,0,0,1
lamp,2025-03-10 06:38:44,10454,0,0,0,1
lamp,2025-03-10 06:38:55,10689,0,0,0,1
lamp,2025-03-10 06:39:05,10247,0,0,0,1
lamp,2025-03-10 06:39:16,10235,0,0,0,1
lamp,2025-03-10 06:39:26,10437,0,0,0,1
lamp,2025-03-10 06:39:37,9805,0,0,0,1
lamp,2025-03-10 06:39:47,10690,0,0,0,1
lamp,2025-03-10 06:39:58,10329,0,0,0,1
lamp,2025-03-10 06:40:09,10577,0,0,0,1
lamp,2025-03-10 06:40:19,10328,0,0,0,1
lamp,2025-03-10 06:40:29,10464,0,0,0,1
lamp,2025-03-10 06:40:40,10623,0,0,0,1
lamp,2025-03-10 06:40:51,10189,0,0,0,1
lamp,2025-03-10 06:41:01,10517,0,0,0,1
lamp,2025-03-10 06:41:12,10573,0,0,0,1
lamp,2025-03-10 06:41:22,10172,0,0,0,1
lamp,2025-03-10 06:41:33,10059,0,0,0,1
lamp,2025-03-10 06:41:44,10232,0,0,0,1
lamp,2025-03-10 06:41:54,10655,0,0,0,1
lamp,2025-03-10 06:42:04,10225,0,0,0,1
lamp,2025-03-10 06:42:15,10437,0,0,0,1
lamp,2025-03-10 06:42:25,10746,0,0,0,1
lamp,2025-03-10 06:42:36,10201,0,0,0,1
lamp,2025-03-10 06:42:46,9898,0,0,0,1
lamp,2025-03-10 06:42:56,10415,0,0,0,1
lamp,2025-03-10 06:43:07,10287,0,0,0,1
lamp,2025-03-10 06:43:18,10010,0,0,0,1
lamp,2025-03-10 06:43:30,10267,0,0,0,1
lamp,2025-03-10 06:43:40,10299,0,0,0,1
lamp,2025-03-10 06:43:52,10469,0,0,0,1
lamp,2025-03-10 06:44:03,10550,0,0,0,1
lamp,2025-03-10 06:44:14,10064,0,0,0,1
lamp,2025-03-10 06:44:24,10607,0,0,0,1
lamp,2025-03-10 06:44:35,10468,0,0,0,1
lamp,2025-03-10 06:44:46,10520,0,0,0,1
lamp,2025-03-10 06:44:56,10300,0,0,0,1
lamp,2025-03-10 06:45:06,10159,0,0,0,1
lamp,2025-03-10 06:45:17,10399,0,0,0,1
lamp,2025-03-10 06:45:29,10519,0,0,0,1
lamp,2025-03-10 06:45:39,10642,0,0,0,1
lamp,2025-03-10 06:45:49,10477,0,0,0,1
lamp,2025-03-10 06:46:00,10701,0,0,0,1
lamp,2025-03-10 06:46:11,10619,0,0,0,1
lamp,2025-03-10 06:46:22,10202,0,0,0,1
lamp,2025-03-10 06:46:32,10808,0,0,0,1
lamp,2025-03-10 06:46:43,10421,0,0,0,1
lamp,2025-03-10 06:46:54,10355,0,0,0,1
lamp,2025-03-10 06:47:04,10445,0,0,0,1
lamp,2025-03-10 06:47:16,10540,0,0,0,1
lamp,2025-03-10 06:47:27,10512,0,0,0,1
lamp,2025-03-10 06:47:37,10309,0,0,0,1
lamp,2025-03-10 06:47:48,10267,0,0,0,1
lamp,2025-03-10 06:47:59,10752,0,0,0,1
lamp,2025-03-10 06:48:09,10554,0,0,0,1
lamp,2025-03-10 06:48:21,10114,0,0,0,1
lamp,2025-03-10 06:48:32,10517,0,0,0,1
lamp,2025-03-10 06:48:43,10655,0,0,0,1
lamp,2025-03-10 06:48:54,10421,0,0,0,1
lamp,2025-03-10 06:49:04,10781,0,0,0,1
lamp,2025-03-10 06:49:15,10652,0,0,0,1
lamp,2025-03-10 06:49:25,10502,0,0,0,1
lamp,2025-03-10 06:49:36,10157,0,0,0,1
lamp,2025-03-10 06:49:46,10107,0,0,0,1
lamp,2025-03-10 06:49:57,10521,0,0,0,1
lamp,2025-03-10 06:50:07,10594,0,0,0,1
lamp,2025-03-10 06:50:18,10807,0,0,0,1
lamp,2025-03-10 06:50:29,10245,0,0,0,1
lamp,2025-03-10 06:50:40,10598,0,0,0,1
lamp,2025-03-10 06:50:50,10297,0,0,0,1
lamp,2025-03-10 06:51:01,10481,0,0,0,1
lamp,2025-03-10 06:51:12,10337,0,0,0,1
lamp,2025-03-10 06:51:23,10629,0,0,0,1
lamp,2025-03-10 06:51:33,10687,0,0,0,1
lamp,2025-03-10 06:51:43,10474,0,0,0,1
lamp,2025-03-10 06:51:54,10695,0,0,0,1
lamp,2025-03-10 06:52:04,10554,0,0,0,1
lamp,2025-03-10 06:52:15,10653,0,0,0,1
lamp,2025-03-10 06:52:26,10291,0,0,0,1
lamp,2025-03-10 06:52:37,10428,0,0,0,1
lamp,2025-03-10 06:52:48,10198,0,0,0,1
lamp,2025-03-10 06:52:59,10423,0,0,0,1
lamp,2025-03-10 06:53:11,10717,0,0,0,1
lamp,2025-03-10 06:53:22,10704,0,0,0,1
lamp,2025-03-10 06:53:34,10705,0,0,0,1
lamp,2025-03-10 06:53:45,10325,0,0,0,1
lamp,2025-03-10 06:53:56,10468,0,0,0,1
lamp,2025-03-10 06:54:08,10626,0,0,0,1
lamp,2025-03-10 06:54:18,10508,0,0,0,1
lamp,2025-03-10 06:54:30,10484,0,0,0,1
lamp,2025-03-10 06:54:41,10561,0,0,0,1
lamp,2025-03-10 06:54:52,10563,0,0,0,1
lamp,2025-03-10 06:55:03,10557,0,0,0,1
lamp,2025-03-10 06:55:14,10616,0,0,0,1
lamp,2025-03-10 06:55:24,10235,0,0,0,1
lamp,2025-03-10 06:55:35,10745,0,0,0,1
lamp,2025-03-10 06:55:46,10591,0,0,0,1
lamp,2025-03-10 06:55:56,10557,0,0,0,1
lamp,2025-03-10 06:56:07,10478,0,0,0,1
lamp,2025-03-10 06:56:18,10190,0,0,0,1
lamp,2025-03-10 06:56:30,10443,0,0,0,1
lamp,2025-03-10 06:56:41,10738,0,0,0,1
lamp,2025-03-10 06:56:51,10985,0,0,0,1
lamp,2025-03-10 06:57:03,10410,0,0,0,1
lamp,2025-03-10 06:57:13,10356,0,0,0,1
lamp,2025-03-10 06:57:24,10326,0,0,0,1
lamp,2025-03-10 06:57:34,10469,0,0,0,1
lamp,2025-03-10 06:57:45,10576,0,0,0,1
lamp,2025-03-10 06:57:56,10393,0,0,0,1
lamp,2025-03-10 06:58:06,10380,0,0,0,1
lamp,2025-03-10 06:58:17,10470,0,0,0,1
lamp,2025-03-10 06:58:27,10244,0,0,0,1
lamp,2025-03-10 06:58:37,10486,0,0,0,1
lamp,2025-03-10 06:58:48,10681,0,0,0,1
lamp,2025-03-10 06:58:58,10182,0,0,0,1
lamp,2025-03-10 06:59:09,10567,0,0,0,1
lamp,2025-03-10 06:59:19,10517,0,0,0,1
lamp,2025-03-10 06:59:30,10701,0,0,0,1
lamp,2025-03-10 06:59:42,10506,0,0,0,1
lamp,2025-03-10 06:59:52,10213,0,0,0,1
lamp,2025-03-10 07:00:02,10262,0,0,0,1
lamp,2025-03-10 07:00:13,10295,0,0,0,1
lamp,2025-03-10 07:00:25,10459,0,0,0,1
lamp,2025-03-10 07:00:36,10512,0,0,0,1
lamp,2025-03-10 07:00:48,10565,0,0,0,1
lamp,2025-03-10 07:00:58,10493,0,0,0,1
lamp,2025-03-10 07:01:09,10594,0,0,0,1
lamp,2025-03-10 07:01:20,10660,0,0,0,1
lamp,2025-03-10 07:01:31,10374,0,0,0,1
lamp,2025-03-10 07:01:41,10588,0,0,0,1
lamp,2025-03-10 07:01:52,10235,0,0,0,1
lamp,2025-03-10 07:02:02,10559,0,0,0,1
lamp,2025-03-10 07:02:13,10484,0,0,0,1
lamp,2025-03-10 07:02:23,10017,0,0,0,1
lamp,2025-03-10 07:02:34,10302,0,0,0,1
lamp,2025-03-10 07:02:45,10382,0,0,0,1
lamp,2025-03-10 07:02:55,10444,0,0,0,1
lamp,2025-03-10 07:03:07,10486,0,0,0,1
lamp,2025-03-10 07:03:18,10410,0,0,0,1
lamp,2025-03-10 07:03:30,10322,0,0,0,1
lamp,2025-03-10 07:03:40,10430,0,0,0,1
lamp,2025-03-10 07:03:51,10676,0,0,0,1
lamp,2025-03-10 07:04:02,10071,0,0,0,1
lamp,2025-03-10 07:04:12,10289,0,0,0,1
lamp,2025-03-10 07:04:24,10539,0,0,0,1
lamp,2025-03-10 07:04:35,10698,0,0,0,1
lamp,2025-03-10 07:04:46,10419,0,0,0,1
lamp,2025-03-10 07:04:57,10492,0,0,0,1
lamp,2025-03-10 07:05:07,10452,0,0,0,1
lamp,2025-03-10 07:05:17,10904,0,0,0,1
lamp,2025-03-10 07:05:29,10523,0,0,0,1
lamp,2025-03-10 07:05:40,10598,0,0,0,1
lamp,2025-03-10 07:05:50,10109,0,0,0,1
lamp,2025-03-10 07:06:01,10341,0,0,0,1
lamp,2025-03-10 07:06:12,10310,0,0,0,1
lamp,2025-03-10 07:06:23,10489,0,0,0,1
lamp,2025-03-10 07:06:33,10744,0,0,0,1
lamp,2025-03-10 07:06:45,10102,0,0,0,1
lamp,2025-03-10 07:06:55,10595,0,0,0,1
lamp,2025-03-10 07:07:06,10485,0,0,0,1
lamp,2025-03-10 07:07:17,10526,0,0,0,1
lamp,2025-03-10 07:07:27,10553,0,0,0,1
lamp,2025-03-10 07:07:39,10538,0,0,0,1
lamp,2025-03-10 07:07:50,10433,0,0,0,1
lamp,2025-03-10 07:08:01,10608,0,0,0,1
lamp,2025-03-10 07:08:13,10326,0,0,0,1
lamp,2025-03-10 07:08:24,10396,0,0,0,1
lamp,2025-03-10 07:08:34,10561,0,0,0,1
lamp,2025-03-10 07:08:45,10666,0,0,0,1
lamp,2025-03-10 07:08:57,10545,0,0,0,1
lamp,2025-03-10 07:09:07,10503,0,0,0,1
lamp,2025-03-10 07:09:18,10570,0,0,0,1
lamp,2025-03-10 07:09:30,10338,0,0,0,1
lamp,2025-03-10 07:09:40,10474,0,0,0,1
lamp,2025-03-10 07:09:50,10418,0,0,0,1
lamp,2025-03-10 07:10:02,10615,0,0,0,1
lamp,2025-03-10 07:10:12,10379,0,0,0,1
lamp,2025-03-10 07:10:22,10461,0,0,0,1
lamp,2025-03-10 07:10:34,10783,0,0,0,1
lamp,2025-03-10 07:10:44,10455,0,0,0,1
lamp,2025-03-10 07:10:57,10418,0,0,0,1
lamp,2025-03-10 07:11:08,10211,0,0,0,1
lamp,2025-03-10 07:11:20,10559,0,0,0,1
lamp,2025-03-10 07:11:30,10308,0,0,0,1
lamp,2025-03-10 07:11:41,10479,0,0,0,1
lamp,2025-03-10 07:11:52,10662,0,0,0,1
lamp,2025-03-10 07:12:02,10691,0,0,0,1
lamp,2025-03-10 07:12:13,10657,0,0,0,1
lamp,2025-03-10 07:12:25,10380,0,0,0,1
lamp,2025-03-10 07:12:36,10428,0,0,0,1
lamp,2025-03-10 07:12:47,10456,0,0,0,1
lamp,2025-03-10 07:12:57,10424,0,0,0,1
lamp,2025-03-10 07:13:08,10509,0,0,0,1
lamp,2025-03-10 07:13:18,10586,0,0,0,1
lamp,2025-03-10 07:13:29,10225,0,0,0,1
lamp,2025-03-10 07:13:39,10396,0,0,0,1
lamp,2025-03-10 07:13:50,9991,0,0,0,1
lamp,2025-03-10 07:14:01,10253,0,0,0,1
lamp,2025-03-10 07:14:13,10197,0,0,0,1
lamp,2025-03-10 07:14:23,10574,0,0,0,1
lamp,2025-03-10 07:14:34,10545,0,0,0,1
lamp,2025-03-10 07:14:45,10642,0,0,0,1
lamp,2025-03-10 07:14:56,11025,0,0,0,1
lamp,2025-03-10 07:15:06,10817,0,0,0,1
lamp,2025-03-10 07:15:17,10526,0,0,0,1
lamp,2025-03-10 07:15:28,10514,0,0,0,1
lamp,2025-03-10 07:15:39,10353,0,0,0,1
lamp,2025-03-10 07:15:50,10919,0,0,0,1
lamp,2025-03-10 07:16:02,10633,0,0,0,1
lamp,2025-03-10 07:16:13,10686,0,0,0,1
lamp,2025-03-10 07:16:23,10315,0,0,0,1
lamp,2025-03-10 07:16:35,10285,0,0,0,1
lamp,2025-03-10 07:16:46,10456,0,0,0,1
lamp,2025-03-10 07:16:56,10954,0,0,0,1
lamp,2025-03-10 07:17:06,10629,0,0,0,1
lamp,2025-03-10 07:17:16,10918,0,0,0,1
lamp,2025-03-10 07:17:27,10649,0,0,0,1
lamp,2025-03-10 07:17:37,10774,0,0,0,1
lamp,2025-03-10 07:17:49,10542,0,0,0,1
lamp,2025-03-10 07:18:00,10311,0,0,0,1
lamp,2025-03-10 07:18:11,10763,0,0,0,1
lamp,2025-03-10 07:18:21,10742,0,0,0,1
lamp,2025-03-10 07:18:32,10628,0,0,0,1
lamp,2025-03-10 07:18:43,10678,0,0,0,1
lamp,2025-03-10 07:18:54,10480,0,0,0,1
lamp,2025-03-10 07:19:05,10860,0,0,0,1
lamp,2025-03-10 07:19:17,10712,0,0,0,1
lamp,2025-03-10 07:19:28,10176,0,0,0,1
lamp,2025-03-10 07:19:38,10412,0,0,0,1
lamp,2025-03-10 07:19:49,10590,0,0,0,1
lamp,2025-03-10 07:19:59,10639,0,0,0,1
lamp,2025-03-10 07:20:10,10922,0,0,0,1
lamp,2025-03-10 07:20:20,10777,0,0,0,1
lamp,2025-03-10 07:20:30,10675,0,0,0,1
lamp,2025-03-10 07:20:40,10321,0,0,0,1
lamp,2025-03-10 07:20:51,10552,0,0,0,1
lamp,2025-03-10 07:21:02,10683,0,0,0,1
lamp,2025-03-10 07:21:13,10482,0,0,0,1
lamp,2025-03-10 07:21:25,10203,0,0,0,1
lamp,2025-03-10 07:21:35,10571,0,0,0,1
lamp,2025-03-10 07:21:47,10425,0,0,0,1
lamp,2025-03-10 07:21:59,10458,0,0,0,1
lamp,2025-03-10 07:22:10,10582,0,0,0,1
lamp,2025-03-10 07:22:20,10378,0,0,0,1
lamp,2025-03-10 07:22:30,10365,0,0,0,1
lamp,2025-03-10 07:22:41,10657,0,0,0,1
lamp,2025-03-10 07:22:51,10578,0,0,0,1
lamp,2025-03-10 07:23:01,10301,0,0,0,1
lamp,2025-03-10 07:23:13,10747,0,0,0,1
lamp,2025-03-10 07:23:24,10577,0,0,0,1
lamp,2025-03-10 07:23:36,10421,0,0,0,1
lamp,2025-03-10 07:23:46,10625,0,0,0,1
lamp,2025-03-10 07:23:57,10203,0,0,0,1
lamp,2025-03-10 07:24:07,10742,0,0,0,1
lamp,2025-03-10 07:24:18,10594,0,0,0,1
lamp,2025-03-10 07:24:28,10706,0,0,0,1
lamp,2025-03-10 07:24:39,10398,0,0,0,1
lamp,2025-03-10 07:24:50,10816,0,0,0,1
lamp,2025-03-10 07:25:01,10833,0,0,0,1
lamp,2025-03-10 07:25:12,10524,0,0,0,1
lamp,2025-03-10 07:25:23,10439,0,0,0,1
lamp,2025-03-10 07:25:33,10666,0,0,0,1
lamp,2025-03-10 07:25:44,10058,0,0,0,1
lamp,2025-03-10 07:25:55,10538,0,0,0,1
lamp,2025-03-10 07:26:06,10600,0,0,0,1
lamp,2025-03-10 07:26:16,10422,0,0,0,1
lamp,2025-03-10 07:26:27,10225,0,0,0,1
lamp,2025-03-10 07:26:38,10593,0,0,0,1
lamp,2025-03-10 07:26:49,10316,0,0,0,1
lamp,2025-03-10 07:27:00,10216,0,0,0,1
lamp,2025-03-10 07:27:12,10468,0,0,0,1
lamp,2025-03-10 07:27:23,10432,0,0,0,1
lamp,2025-03-10 07:27:35,10454,0,0,0,1
lamp,2025-03-10 07:27:46,10511,0,0,0,1
lamp,2025-03-10 07:27:57,10590,0,0,0,1
lamp,2025-03-10 07:28:09,10276,0,0,0,1
lamp,2025-03-10 07:28:20,10361,0,0,0,1
lamp,2025-03-10 07:28:31,10025,0,0,0,1
lamp,2025-03-10 07:28:42,10377,0,0,0,1
lamp,2025-03-10 07:28:53,10299,0,0,0,1
lamp,2025-03-10 07:29:04,10641,0,0,0,1
lamp,2025-03-10 07:29:15,10265,0,0,0,1
lamp,2025-03-10 07:29:26,10600,0,0,0,1
lamp,2025-03-10 07:29:37,10445,0,0,0,1
lamp,2025-03-10 07:29:49,10088,0,0,0,1
lamp,2025-03-10 07:30:00,10507,0,0,0,1
lamp,2025-03-10 07:30:11,10166,0,0,0,1
lamp,2025-03-10 07:30:22,10646,0,0,0,1
lamp,2025-03-10 07:30:33,10505,0,0,0,1
lamp,2025-03-10 07:30:44,10378,0,0,0,1
lamp,2025-03-10 07:30:55,10303,0,0,0,1
lamp,2025-03-10 07:31:06,10311,0,0,0,1
lamp,2025-03-10 07:31:17,10322,0,0,0,1
lamp,2025-03-10 07:31:27,10335,0,0,0,1
lamp,2025-03-10 07:31:37,10465,0,0,0,1
lamp,2025-03-10 07:31:48,10323,0,0,0,1
lamp,2025-03-10 07:31:59,10409,0,0,0,1
lamp,2025-03-10 07:32:10,10240,0,0,0,1
lamp,2025-03-10 07:32:21,10244,0,0,0,1
lamp,2025-03-10 07:32:31,10178,0,0,0,1
lamp,2025-03-10 07:32:42,10089,0,0,0,1
lamp,2025-03-10 07:32:54,10490,0,0,0,1
lamp,2025-03-10 07:33:05,10224,0,0,0,1
lamp,2025-03-10 07:33:16,10557,0,0,0,1
lamp,2025-03-10 07:33:28,10359,0,0,0,1
lamp,2025-03-10 07:33:39,10202,0,0,0,1
lamp,2025-03-10 07:33:52,10524,0,0,0,1
lamp,2025-03-10 07:34:04,10406,0,0,0,1
lamp,2025-03-10 07:34:15,10132,0,0,0,1
lamp,2025-03-10 07:34:26,10355,0,0,0,1
lamp,2025-03-10 07:34:37,10673,0,0,0,1
lamp,2025-03-10 07:34:49,10492,0,0,0,1
lamp,2025-03-10 07:34:59,10326,0,0,0,1
lamp,2025-03-10 07:35:10,10748,0,0,0,1
lamp,2025-03-10 07:35:21,10438,0,0,0,1
lamp,2025-03-10 07:35:33,10240,0,0,0,1
lamp,2025-03-10 07:35:43,10562,0,0,0,1
lamp,2025-03-10 07:35:53,10690,0,0,0,1
lamp,2025-03-10 07:36:04,10432,0,0,0,1
lamp,2025-03-10 07:36:16,10548,0,0,0,1
lamp,2025-03-10 07:36:27,10715,0,0,0,1
lamp,2025-03-10 07:36:38,10494,0,0,0,1
lamp,2025-03-10 07:36:49,10405,0,0,0,1
lamp,2025-03-10 07:37:00,10223,0,0,0,1
lamp,2025-03-10 07:37:10,10179,0,0,0,1
lamp,2025-03-10 07:37:22,10621,0,0,0,1
lamp,2025-03-10 07:37:33,10356,0,0,0,1
lamp,2025-03-10 07:37:43,10417,0,0,0,1
lamp,2025-03-10 07:37:54,10470,0,0,0,1
lamp,2025-03-10 07:38:05,10515,0,0,0,1
lamp,2025-03-10 07:38:15,10694,0,0,0,1
lamp,2025-03-10 07:38:25,10616,0,0,0,1
lamp,2025-03-10 07:38:37,10641,0,0,0,1
lamp,2025-03-10 07:38:48,10456,0,0,0,1
lamp,2025-03-10 07:38:59,10307,0,0,0,1
lamp,2025-03-10 07:39:10,10539,0,0,0,1
lamp,2025-03-10 07:39:22,10436,0,0,0,1
lamp,2025-03-10 07:39:32,10850,0,0,0,1
lamp,2025-03-10 07:39:43,10658,0,0,0,1
lamp,2025-03-10 07:39:54,10285,0,0,0,1
lamp,2025-03-10 07:40:05,10465,0,0,0,1
lamp,2025-03-10 07:40:16,10467,0,0,0,1
lamp,2025-03-10 07:40:27,10385,0,0,0,1
lamp,2025-03-10 07:40:40,10680,0,0,0,1
lamp,2025-03-10 07:40:52,10345,0,0,0,1
lamp,2025-03-10 07:41:03,10204,0,0,0,1
lamp,2025-03-10 07:41:14,10110,0,0,0,1
lamp,2025-03-10 07:41:24,10489,0,0,0,1
lamp,2025-03-10 07:41:35,10729,0,0,0,1
lamp,2025-03-10 07:41:46,10661,0,0,0,1
lamp,2025-03-10 07:41:57,10361,0,0,0,1
lamp,2025-03-10 07:42:08,10724,0,0,0,1
lamp,2025-03-10 07:42:19,10287,0,0,0,1
lamp,2025-03-10 07:42:30,10647,0,0,0,1
lamp,2025-03-10 07:42:40,10440,0,0,0,1
lamp,2025-03-10 07:42:51,10498,0,0,0,1
lamp,2025-03-10 07:43:02,10414,0,0,0,1
lamp,2025-03-10 07:43:12,10634,0,0,0,1
lamp,2025-03-10 07:43:23,10539,0,0,0,1
lamp,2025-03-10 07:43:34,10770,0,0,0,1
lamp,2025-03-10 07:43:44,10658,0,0,0,1
lamp,2025-03-10 07:43:55,10686,0,0,0,1
lamp,2025-03-10 07:44:06,10881,0,0,0,1
lamp,2025-03-10 07:44:17,10474,0,0,0,1
lamp,2025-03-10 07:44:28,10513,0,0,0,1
lamp,2025-03-10 07:44:39,10287,0,0,0,1
lamp,2025-03-10 07:44:50,10365,0,0,0,1
lamp,2025-03-10 07:45:01,10553,0,0,0,1
lamp,2025-03-10 07:45:13,10313,0,0,0,1
lamp,2025-03-10 07:45:23,10274,0,0,0,1
lamp,2025-03-10 07:45:34,10393,0,0,0,1
lamp,2025-03-10 07:45:44,10568,0,0,0,1
lamp,2025-03-10 07:45:56,10512,0,0,0,1
lamp,2025-03-10 07:46:07,10657,0,0,0,1
lamp,2025-03-10 07:46:18,10633,0,0,0,1
lamp,2025-03-10 07:46:28,10365,0,0,0,1
lamp,2025-03-10 07:46:39,10273,0,0,0,1
lamp,2025-03-10 07:46:50,10314,0,0,0,1
lamp,2025-03-10 07:47:01,10517,0,0,0,1
lamp,2025-03-10 07:47:12,10482,0,0,0,1
lamp,2025-03-10 07:47:23,10195,0,0,0,1
lamp,2025-03-10 07:47:34,10684,0,0,0,1
